zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_low_no,aggregation_switch
2,2006,12,52,20830.45,187008.12,0,429.85,24.15,Moderate,24.68,Moderate,0,505,0
2,2007,1,1,104312.38,938147.52,4.85,2148.89,25.4,Moderate,25.72,Moderate,0,505,0
2,2007,1,2,103706.19,927292.19,0,2148.89,26.93,Moderate,27.22,Moderate,0,505,0
2,2007,1,3,95765.01,855880.28,40.45,2148.89,28.59,Poor,28.86,Poor,0,505,0
2,2007,1,4,104390.05,941697,24.47,2148.89,26.6,Moderate,27.11,Moderate,0,505,0
2,2007,1,5,103994.87,933525.14,0,2148.89,26.09,Moderate,26.47,Moderate,0,505,0
2,2007,2,6,97586.98,894607.05,0,2148.89,27.96,Moderate,28.2,Poor,0,505,0
2,2007,2,7,103706.19,927292.19,0,2148.89,25.91,Moderate,26.37,Moderate,0,505,0
2,2007,2,8,105112.9,965250.06,2.71,2148.89,26.2,Moderate,26.62,Moderate,0,505,0
2,2007,2,9,107081.48,988941.94,0,2148.89,25.21,Moderate,25.61,Moderate,0,505,0
2,2007,3,10,104063.21,935043.83,1.86,2148.89,24.61,Moderate,24.97,Moderate,0,505,0
2,2007,3,11,105186.06,964681.49,0,2148.89,24.02,Moderate,24.33,Moderate,0,505,0
2,2007,3,12,107081.48,988941.94,0,2148.89,24.78,Moderate,24.86,Moderate,0,505,0
2,2007,3,13,104134.19,934881.89,0,2148.89,20.6,Optimum,21.17,Optimum,0,505,0
2,2007,4,14,105186.06,964681.49,0,2148.89,19.73,Optimum,20.07,Optimum,0,505,0
2,2007,4,15,107220.8,990298.69,0,2148.89,19.45,Optimum,19.73,Optimum,0,505,0
2,2007,4,16,105186.06,964681.49,0,2148.89,19.38,Optimum,19.59,Optimum,0,505,0
2,2007,4,17,104266.45,937551.29,3.6,2148.89,17.96,Moderate,18.22,Moderate,0,505,0
2,2007,4,18,104323.76,938857.64,5.16,2148.89,17.37,Moderate,17.56,Moderate,0,505,0
2,2007,5,19,103869.25,929161.94,0,2148.89,17.08,Moderate,17.21,Moderate,0,505,0
2,2007,5,20,103991.6,919921.42,8.54,2148.89,16.43,Moderate,16.46,Moderate,0,505,0
2,2007,5,21,93623.36,781374.85,0,2148.89,13.56,Poor,13.68,Poor,0,505,0
2,2007,5,22,96741.33,825175.35,0,2148.89,12.55,Poor,12.73,Poor,0,505,0
2,2007,6,23,104274.76,931802.7,0,2148.89,10.83,Poor,11.03,Poor,0,505,0
2,2007,6,24,94448.56,807414.4,2.7,2148.89,10.14,Poor,10.32,Poor,0,505,0
2,2007,6,25,92737.37,772673.6,0,2148.89,9.02,Poor,9.25,Poor,0,505,0
2,2007,6,26,107675.77,962558.45,8.08,2148.89,9.46,Poor,9.58,Poor,0,505,0
2,2007,7,27,92737.37,772673.6,0,2148.89,10.63,Poor,10.65,Poor,0,505,0
2,2007,7,28,95543.76,818157.2,0,2148.89,9.19,Poor,9.47,Poor,0,505,0
2,2007,7,29,91645.44,818157.2,0,2148.89,8.06,Poor,8.51,Poor,0,505,0
2,2007,7,30,95543.76,818157.2,0,2148.89,10.27,Poor,10.36,Poor,0,505,0
2,2007,7,31,95543.76,818157.2,0,2148.89,10.66,Poor,10.74,Poor,0,505,0
2,2007,8,32,95543.76,818157.2,0,2148.89,11.02,Poor,11.12,Poor,0,505,0
2,2007,8,33,93609.4,796722.4,0,2148.89,11.32,Poor,11.47,Poor,0,505,0
2,2007,8,34,92737.37,772673.6,0,2148.89,12.17,Poor,12.33,Poor,0,505,0
2,2007,8,35,94016.3,804007.9,0,2148.89,15.11,Poor,15.01,Poor,0,505,0
2,2007,9,36,18550.64,154560.54,0,429.85,13.97,Poor,14.15,Poor,0,505,0
2,2007,9,37,18550.64,154560.54,0,429.85,14.78,Poor,14.98,Poor,0,505,0
2,2007,9,38,18702.5,157838.99,0,429.85,14.49,Poor,14.85,Poor,0,505,0
2,2007,9,39,20388.23,179452.17,0,429.85,15.97,Poor,16.21,Moderate,0,505,0
2,2007,10,40,20830.45,187008.12,0,429.85,17.81,Moderate,17.95,Moderate,0,505,0
2,2007,10,41,21040.9,192970.32,0,429.85,17.51,Moderate,17.85,Moderate,0,505,0
2,2007,10,42,21040.9,192970.32,0,429.85,18.74,Moderate,19.03,Optimum,0,505,0
2,2007,10,43,20830.45,187008.12,0,429.85,21.91,Optimum,21.98,Optimum,0,505,0
2,2007,10,44,20830.45,187008.12,0,429.85,21.12,Optimum,21.42,Optimum,0,505,0
2,2007,11,45,104134.19,934881.89,0,2148.89,20.07,Optimum,20.53,Optimum,0,505,0
2,2007,11,46,104455.67,941659.07,8.75,2148.89,23.74,Moderate,23.88,Moderate,0,505,0
2,2007,11,47,104922.32,945796.64,0,2148.89,24.76,Moderate,24.92,Moderate,0,505,0
2,2007,11,48,104356.1,939360.56,6.04,2148.89,23.87,Moderate,24.21,Moderate,0,505,0
2,2007,12,49,128527.31,1185054.14,8.08,2578.43,24.61,Moderate,24.92,Moderate,0,505,0
2,2007,12,50,127202.1,1160289.82,61.33,2578.43,24.77,Moderate,25.22,Moderate,0,505,0
2,2007,12,51,147266.19,1475311,142.97,2578.43,24.98,Moderate,25.4,Moderate,0,505,0
2,2007,12,52,155928.43,1707298.83,676.17,2578.43,24.69,Moderate,25,Moderate,0,505,0
2,2008,12,1,136128.86,1337879.19,229.29,2578.43,26.24,Moderate,26.7,Moderate,0,505,0
2,2008,1,2,123385.33,1115119.33,131.81,2578.43,28.05,Poor,28.27,Poor,0,505,0
2,2008,1,3,122778.76,1118951.55,65.3,2578.43,27.62,Moderate,27.93,Moderate,0,505,0
2,2008,1,4,130983.53,1234536.96,139.99,2578.43,25.2,Moderate,25.55,Moderate,0,505,0
2,2008,1,5,130352.2,1241084,112.72,2578.43,26.97,Moderate,27.23,Moderate,0,505,0
2,2008,2,6,142469.62,1427024.33,214.27,2578.43,24.27,Moderate,24.69,Moderate,0,505,0
2,2008,2,7,139410.01,1372210.92,231.79,2578.43,23.61,Moderate,23.84,Moderate,0,505,0
2,2008,2,8,133402.97,1282297.75,129.31,2578.43,24.48,Moderate,24.79,Moderate,0,505,0
2,2008,2,9,127536.82,1173016.16,70.44,2578.43,22.8,Optimum,23.28,Moderate,0,505,0
2,2008,3,10,106830.91,987391.57,73.4,2148.89,23.33,Moderate,23.65,Moderate,0,505,0
2,2008,3,11,106582.91,984302.87,66.65,2148.89,25.77,Moderate,25.91,Moderate,0,505,0
2,2008,3,12,105843.7,966901.59,46.53,2148.89,25.26,Moderate,25.49,Moderate,0,505,0
2,2008,3,13,105283.04,956152.17,31.27,2148.89,20.58,Optimum,21.12,Optimum,0,505,0
2,2008,3,14,104488.73,942037.37,9.65,2148.89,17.62,Moderate,18.1,Moderate,0,505,0
2,2008,4,15,105039.46,953152.45,24.64,2148.89,18.37,Moderate,18.65,Moderate,0,505,0
2,2008,4,16,95836.75,924516.06,26.73,2148.89,17.75,Moderate,18.12,Moderate,0,505,0
2,2008,4,17,105300.39,965430.74,63.75,2148.89,16.97,Moderate,17.35,Moderate,0,505,0
2,2008,4,18,93642.14,779453.45,27.17,2148.89,14.2,Poor,14.6,Poor,0,505,0
2,2008,5,19,18437.57,152493.04,5.86,429.85,13.78,Poor,14.12,Poor,0,505,0
2,2008,5,20,17796.95,145856.04,4.2,429.85,14.28,Poor,14.56,Poor,0,505,0
2,2008,5,21,17928.49,146659.49,8.15,429.85,13.03,Poor,13.39,Poor,0,505,0
2,2008,5,22,19281.48,157920.59,48.78,429.85,13.82,Poor,14.06,Poor,0,505,0
2,2008,6,23,88837.94,729500.44,16.95,2148.89,13.65,Poor,13.86,Poor,0,505,0
2,2008,6,24,92223.74,771520.87,97.42,2148.89,12.99,Poor,13.31,Poor,0,505,0
2,2008,6,25,92840.27,773554.25,3.09,2148.89,11.61,Poor,11.9,Poor,0,505,0
2,2008,6,26,89586.87,734479.44,39.44,2148.89,10.29,Poor,10.6,Poor,0,505,0
2,2008,6,27,88661.45,725888.65,11.65,2148.89,10.6,Poor,10.77,Poor,0,505,0
2,2008,7,28,91079.89,768692.75,0,2148.89,10,Poor,10.18,Poor,0,505,0
2,2008,7,29,91732.24,774275.9,19.59,2148.89,10.24,Poor,10.37,Poor,0,505,0
2,2008,7,30,88399.37,724078.55,3.78,2148.89,9.79,Poor,9.92,Poor,0,505,0
2,2008,7,31,88273.5,723209.15,0,2148.89,9.9,Poor,10.01,Poor,0,505,0
2,2008,8,32,92255.18,756323,119.57,2148.89,10.12,Poor,10.25,Poor,0,505,0
2,2008,8,33,88856.92,727238.75,17.52,2148.89,8.96,Poor,9.17,Poor,0,505,0
2,2008,8,34,88661.45,725888.65,11.65,2148.89,9.76,Poor,9.94,Poor,0,505,0
2,2008,8,35,88492.29,725898.32,6.57,2148.89,10.69,Poor,10.85,Poor,0,505,0
2,2008,9,36,88856.92,727238.75,17.52,2148.89,12.86,Poor,12.93,Poor,0,505,0
2,2008,9,37,88273.5,723209.15,0,2148.89,13.49,Poor,13.65,Poor,0,505,0
2,2008,9,38,95457.85,822235.16,11.65,2148.89,15.88,Poor,15.94,Poor,0,505,0
2,2008,9,39,104735.15,944312.75,17.52,2148.89,16.36,Moderate,16.54,Moderate,0,505,0
2,2008,9,40,105186.06,964681.49,0,2148.89,18.12,Moderate,18.19,Moderate,0,505,0
2,2008,10,41,104134.19,934881.89,0,2148.89,17.33,Moderate,17.66,Moderate,0,505,0
2,2008,10,42,104562.21,941603.94,11.65,2148.89,18.93,Moderate,19.13,Optimum,0,505,0
2,2008,10,43,104134.19,934881.89,0,2148.89,19.48,Optimum,19.77,Optimum,0,505,0
2,2008,10,44,107223.37,990350.6,0.07,2148.89,22.57,Optimum,22.53,Optimum,0,505,0
2,2008,11,45,124948.85,1121748.87,0,2578.43,21.52,Optimum,21.85,Optimum,0,505,0
2,2008,11,46,125164.15,1125130.09,5.86,2578.43,22.88,Optimum,23.11,Moderate,0,505,0
2,2008,11,47,126134.75,1137869.87,0,2578.43,22.02,Optimum,22.32,Optimum,0,505,0
2,2008,11,48,124948.85,1121748.87,0,2578.43,22.37,Optimum,22.6,Optimum,0,505,0
2,2008,12,49,124948.85,1121748.87,0,2578.43,23.88,Moderate,24.14,Moderate,0,505,0
2,2008,12,50,125840.3,1133616.41,0,2578.43,24.43,Moderate,24.78,Moderate,0,505,0
2,2008,12,51,125840.3,1133616.41,0,2578.43,23.41,Moderate,23.62,Moderate,0,505,0
2,2008,12,52,128527.99,1184720.47,0,2578.43,25.49,Moderate,25.77,Moderate,0,505,0
2,2009,12,1,105082.74,961754.54,0,2148.89,25.26,Moderate,25.71,Moderate,0,505,0
2,2009,1,2,103891.55,930598.19,0,2148.89,26.28,Moderate,26.64,Moderate,0,505,0
2,2009,1,3,103467.38,923963.98,0,2148.89,27.4,Moderate,27.71,Moderate,0,505,0
2,2009,1,4,97906.33,882632.28,0,2148.89,27.68,Moderate,28.02,Poor,0,505,0
2,2009,1,5,93410.61,803922.5,0,2148.89,28.88,Poor,29.2,Poor,0,505,0
2,2009,2,6,79799.93,770311.5,0,2148.89,30.36,Poor,30.64,Poor,0,505,0
2,2009,2,7,99586.99,908333.84,0,2148.89,26.05,Moderate,26.61,Moderate,0,505,0
2,2009,2,8,105186.06,964681.49,0,2148.89,23.86,Moderate,24.21,Moderate,0,505,0
2,2009,2,9,104174.52,935156.89,3.91,2148.89,25,Moderate,25.32,Moderate,0,505,0
2,2009,3,10,104396.43,939332.87,9.95,2148.89,23.15,Moderate,23.7,Moderate,0,505,0
2,2009,3,11,104030.87,931954.94,0,2148.89,22.99,Optimum,23.3,Moderate,0,505,0
2,2009,3,12,105082.74,961754.54,0,2148.89,21.38,Optimum,21.66,Optimum,0,505,0
2,2009,3,13,105105.15,953636.4,29.24,2148.89,23.82,Moderate,23.93,Moderate,0,505,0
2,2009,3,14,105880.36,977852.51,21.71,2148.89,22.53,Optimum,22.79,Optimum,0,505,0
2,2009,4,15,105585.71,962121.22,42.32,2148.89,19.16,Optimum,19.63,Optimum,0,505,0
2,2009,4,16,105493.39,956369.37,19.59,2148.89,18.61,Moderate,19.05,Optimum,0,505,0
2,2009,4,17,107203.73,991699.09,86.36,2148.89,17.38,Moderate,17.8,Moderate,0,505,0
2,2009,4,18,97266.44,799272.4,0,2148.89,14.43,Poor,14.92,Poor,0,505,0
2,2009,5,19,92186.13,763506.5,19.59,2148.89,14.1,Poor,14.44,Poor,0,505,0
2,2009,5,20,91604.71,758530.4,2.13,2148.89,13.95,Poor,14.25,Poor,0,505,0
2,2009,5,21,91533.78,757923.35,0,2148.89,14.78,Poor,14.84,Poor,0,505,0
2,2009,5,22,91285.71,754987.4,0,2148.89,14.8,Poor,15,Poor,0,505,0
2,2009,6,23,111241.45,986678.2,140.23,2148.89,12.7,Poor,12.86,Poor,0,505,0
2,2009,6,24,94338.89,787408.85,29.46,2148.89,10.48,Poor,10.63,Poor,0,505,0
2,2009,6,25,101670.02,849729.76,270.82,2148.89,10.73,Poor,10.76,Poor,0,505,0
2,2009,6,26,108339.04,976791.21,53.07,2148.89,11.56,Poor,11.55,Poor,0,505,0
2,2009,6,27,93523.75,794360.3,0,2148.89,11.45,Poor,11.53,Poor,0,505,0
2,2009,7,28,92651.72,770311.5,0,2148.89,9.97,Poor,10.19,Poor,0,505,0
2,2009,7,29,92651.72,770311.5,0,2148.89,10.49,Poor,10.54,Poor,0,505,0
2,2009,7,30,93695.01,779240.55,31.33,2148.89,10.73,Poor,10.75,Poor,0,505,0
2,2009,7,31,101143.67,879516.4,0,2148.89,10.44,Poor,10.5,Poor,0,505,0
2,2009,8,32,92737.37,772673.6,0,2148.89,10.85,Poor,10.99,Poor,0,505,0
2,2009,8,33,92737.37,772673.6,0,2148.89,11.25,Poor,11.38,Poor,0,505,0
2,2009,8,34,91649.58,760619.6,0,2148.89,12.65,Poor,12.69,Poor,0,505,0
2,2009,8,35,91649.58,760619.6,0,2148.89,14.18,Poor,14.15,Poor,0,505,0
2,2009,8,36,92737.37,772673.6,0,2148.89,13.46,Poor,13.68,Poor,0,505,0
2,2009,9,37,92737.37,772673.6,0,2148.89,13.89,Poor,14.08,Poor,0,505,0
2,2009,9,38,97426.01,856701.61,0,2148.89,16.09,Moderate,16.1,Moderate,0,505,0
2,2009,9,39,103050.39,911481.49,0,2148.89,16.38,Moderate,16.55,Moderate,0,505,0
2,2009,9,40,104110.18,951205.43,4.08,2148.89,16,Moderate,16.23,Moderate,0,505,0
2,2009,10,41,102628,920938.03,4.42,2148.89,15.82,Poor,16.22,Moderate,0,505,0
2,2009,10,42,104666.9,936967.36,45.57,2148.89,16.52,Moderate,16.89,Moderate,0,505,0
2,2009,10,43,104030.87,931954.94,0,2148.89,19.18,Optimum,19.34,Optimum,0,505,0
2,2009,10,44,103196.51,917231.04,3.13,2148.89,21.07,Optimum,21.26,Optimum,0,505,0
2,2009,11,45,103456.62,922480.86,10.21,2148.89,23.63,Moderate,23.67,Moderate,0,505,0
2,2009,11,46,103081.51,914910.14,0,2148.89,25.15,Moderate,25.24,Moderate,0,505,0
2,2009,11,47,102676.4,920106.56,6.94,2148.89,27.91,Moderate,27.78,Moderate,0,505,0
2,2009,11,48,100306.5,872649.48,0,2148.89,25.99,Moderate,26.28,Moderate,0,505,0
2,2009,11,49,99991.72,870350.74,0,2148.89,23.39,Moderate,23.87,Moderate,0,505,0
2,2009,12,50,98939.85,840551.14,0,2148.89,24.08,Moderate,24.43,Moderate,0,505,0
2,2009,12,51,90752.83,737874.64,0,2148.89,25.96,Moderate,26.1,Moderate,0,505,0
2,2009,12,52,113357.46,1114780.58,510.3,2148.89,26.72,Moderate,26.97,Moderate,0,505,0
2,2009,12,53,133421.6,1247787.26,,2578.43,25.81,Moderate,26.01,Moderate,0,505,0
2,2010,1,1,120221.59,1245943.51,476.93,2148.89,26.43,Moderate,26.65,Moderate,0,505,0
2,2010,1,2,111568.52,1084202.22,450.39,2148.89,29.03,Poor,29.22,Poor,0,505,0
2,2010,1,3,114185.57,1155483.53,438,2148.89,26.17,Moderate,26.7,Moderate,0,505,0
2,2010,1,4,87879.92,760557.42,249.76,2148.89,28.59,Poor,28.67,Poor,0,505,0
2,2010,2,5,128457.19,1150774.6,134.42,2578.43,27.44,Moderate,27.73,Moderate,0,505,0
2,2010,2,6,137996.36,1297017.39,100.09,2578.43,25.71,Moderate,25.95,Moderate,0,505,0
2,2010,2,7,237694.95,3320804.74,2233.74,2578.43,24.21,Moderate,24.36,Moderate,0,505,0
2,2010,2,8,190367.9,2372098.65,1123.23,2578.43,23.94,Moderate,24.12,Moderate,0,505,0
2,2010,3,9,138639.91,1347156.11,101.75,2578.43,23.3,Moderate,23.55,Moderate,0,505,0
2,2010,3,10,131052.47,1219999.72,66.73,2578.43,21.69,Optimum,21.95,Optimum,0,505,0
2,2010,3,11,137047.71,1315520.21,153.77,2578.43,22.06,Optimum,22.19,Optimum,0,505,0
2,2010,3,12,132210.24,1262201.2,123.16,2578.43,22.15,Optimum,22.3,Optimum,0,505,0
2,2010,3,13,132217.61,1263308.97,123.36,2578.43,21.95,Optimum,22.07,Optimum,1,504,1
2,2010,4,14,127981.95,1198281.43,74.52,2578.43,20.49,Optimum,20.76,Optimum,0,505,0
2,2010,4,15,122985.17,1114195.14,73.27,2578.43,17.96,Moderate,18.28,Moderate,0,505,0
2,2010,4,16,123808.88,1130819.57,95.69,2578.43,19.78,Optimum,19.86,Optimum,0,505,0
2,2010,4,17,118352.51,1042182.04,34.58,2578.43,16.46,Moderate,16.96,Moderate,0,505,0
2,2010,5,18,112864.36,974470.16,83.15,2578.43,15.68,Poor,16,Poor,0,505,0
2,2010,5,19,104228.18,844520.84,46.23,2578.43,13.59,Poor,14,Poor,0,505,0
2,2010,5,20,106928.81,867311.49,127.33,2578.43,12.83,Poor,13.16,Poor,0,505,0
2,2010,5,21,103076.67,834665.54,11.65,2578.43,13.52,Poor,13.7,Poor,0,505,0
2,2010,5,22,106636.41,872955.94,21.56,2578.43,13.18,Poor,13.46,Poor,0,505,0
2,2010,6,23,88273.5,723209.15,0,2148.89,10.71,Poor,11.11,Poor,0,505,0
2,2010,6,24,90664.01,760253.95,45.6,2148.89,10.97,Poor,11.13,Poor,0,505,0
2,2010,6,25,104936.03,932020.47,101.86,2148.89,11.63,Poor,11.79,Poor,0,505,0
2,2010,6,26,91606.83,751096.9,100.1,2148.89,9.07,Poor,9.41,Poor,0,505,0
2,2010,7,27,106643.72,873886.54,21.78,2578.43,8.91,Poor,8.97,Poor,0,505,0
2,2010,7,28,125515.04,1103859.13,29.46,2578.43,10.52,Poor,10.46,Poor,0,505,0
2,2010,7,29,123942.91,1067261.84,172.51,2578.43,9.32,Poor,9.43,Poor,0,505,0
2,2010,7,30,126851.69,1118219.53,40.32,2578.43,10.52,Poor,10.4,Poor,0,505,0
2,2010,8,31,129013.26,1145218.28,45.6,2578.43,10.05,Poor,10.2,Poor,0,505,0
2,2010,8,32,139024.16,1254254.63,171.03,2578.43,10.75,Poor,10.78,Poor,0,505,0
2,2010,8,33,146031.05,1341059.68,176.11,2578.43,11.34,Poor,11.45,Poor,0,505,0
2,2010,8,34,137428.76,1234895.38,53.45,2578.43,11.65,Poor,11.67,Poor,0,505,0
2,2010,8,35,147014.65,1376210.38,111.39,2578.43,12.93,Poor,12.83,Poor,0,505,0
2,2010,9,36,149313.67,1398104.58,158.88,2578.43,13.51,Poor,13.59,Poor,0,505,0
2,2010,9,37,136244.73,1226934.73,3.2,2578.43,14.29,Poor,14.22,Poor,0,505,0
2,2010,9,38,144886.56,1321571.13,183.15,2578.43,14.82,Poor,14.55,Poor,0,505,0
2,2010,9,39,157196.99,1518183.1,311.16,2578.43,15.18,Poor,15.17,Poor,0,505,0
2,2010,10,40,158279.94,1679275.27,218.89,2578.43,16.82,Moderate,17.01,Moderate,0,505,0
2,2010,10,41,154009.27,1591932.82,289.98,2578.43,18.1,Moderate,18.27,Moderate,0,505,0
2,2010,10,42,159000.09,1680300.27,348.1,2578.43,18.25,Moderate,18.33,Moderate,0,505,0
2,2010,10,43,169460.16,1882084.57,518.05,2578.43,19.71,Optimum,19.79,Optimum,0,505,0
2,2010,11,44,150805.3,1542833.7,334.37,2578.43,19.18,Optimum,19.46,Optimum,0,505,0
2,2010,11,45,155431.6,1670791.66,460.29,2578.43,22.39,Optimum,22.48,Optimum,0,505,0
2,2010,11,46,160591.52,1779942.76,552.51,2578.43,22.11,Optimum,22.24,Optimum,0,505,0
2,2010,11,47,153308.06,1641827.36,452.92,2578.43,23.15,Moderate,23.28,Moderate,0,505,0
2,2010,11,48,144132.78,1405621.94,0,2578.43,23.12,Moderate,23.03,Moderate,0,505,0
2,2010,12,49,154572.67,1604555.78,0,2578.43,24.39,Moderate,24.32,Moderate,0,505,0
2,2010,12,50,170733.24,1970576.97,638.56,2578.43,24.58,Moderate,24.43,Moderate,0,505,0
2,2010,12,51,163609.31,1824578.74,459.57,2578.43,24.39,Moderate,24.27,Moderate,0,505,0
2,2010,12,52,164644.1,1922831.2,658.05,2578.43,25.55,Moderate,25.33,Moderate,0,505,0
2,2011,1,1,157614,1769236.35,530.1,2578.43,25.91,Moderate,25.98,Moderate,0,505,0
2,2011,1,2,149904.03,1588366.11,305.4,2578.43,26.35,Moderate,26.55,Moderate,0,505,0
2,2011,1,3,149919.14,1630322.05,464.16,2578.43,26.03,Moderate,26.25,Moderate,0,505,0
2,2011,1,4,151208.56,1653146.91,600.78,2578.43,27.35,Moderate,27.46,Moderate,0,505,0
2,2011,1,5,145131.64,1416943.88,576.85,2578.43,27.68,Moderate,27.94,Moderate,0,505,0
2,2011,2,6,145906.81,1583203.39,572.19,2578.43,25.39,Moderate,25.73,Moderate,0,505,0
2,2011,2,7,137270.19,1363534.21,348.39,2578.43,24.71,Moderate,25.04,Moderate,0,505,0
2,2011,2,8,145609.92,1549521.17,532.37,2578.43,23.72,Moderate,24.09,Moderate,0,505,0
2,2011,2,9,142007.93,1473119.19,434.33,2578.43,23.31,Moderate,23.67,Moderate,0,505,0
2,2011,3,10,143775.64,1510741.63,458.18,2578.43,22.76,Optimum,23.11,Moderate,0,505,0
2,2011,3,11,143157.67,1497254.04,441.36,2578.43,22.85,Optimum,23.2,Moderate,0,505,0
2,2011,3,12,147928.76,1562413.78,427.13,2578.43,20.82,Optimum,21.22,Optimum,0,505,0
2,2011,3,13,177993.82,2103716,1352.39,2578.43,19.81,Optimum,20.09,Optimum,1,504,1
2,2011,4,14,163037.82,1856928.64,868.78,2578.43,18.72,Moderate,19.05,Optimum,0,505,0
2,2011,4,15,154736.2,1694756.84,565.47,2578.43,16.65,Moderate,17.03,Moderate,0,505,0
2,2011,4,16,157152.69,1733242.58,640.67,2578.43,16.69,Moderate,16.9,Moderate,0,505,0
2,2011,4,17,148735.32,1458811.91,767.18,2578.43,16.09,Moderate,16.33,Moderate,0,505,0
2,2011,5,18,139734.49,1305752.41,556.03,2578.43,15,Poor,15.34,Poor,0,505,0
2,2011,5,19,132753.56,1262709.09,582.29,2578.43,12.29,Poor,12.69,Poor,0,505,0
2,2011,5,20,136428.35,1292724.76,622.95,2578.43,11.89,Poor,12.11,Poor,0,505,0
2,2011,5,21,137194.72,1300824.25,577.35,2578.43,12.38,Poor,12.49,Poor,0,505,0
2,2011,5,22,133060.58,1249149.66,728.24,2578.43,12.02,Poor,12.1,Poor,0,505,0
2,2011,6,23,110151.85,1048246.62,496.85,2148.89,10.04,Poor,10.35,Poor,0,505,0
2,2011,6,24,109954.37,1011653.21,490.92,2148.89,10.8,Poor,10.87,Poor,0,505,0
2,2011,6,25,111914.09,1056166.2,549.77,2148.89,10.53,Poor,10.66,Poor,0,505,0
2,2011,6,26,115514.14,1102905.41,657.88,2148.89,10.39,Poor,10.58,Poor,0,505,0
2,2011,7,27,113830.16,1079946.96,607.31,2148.89,10.42,Poor,10.62,Poor,0,505,0
2,2011,7,28,115782.55,1095003.78,665.94,2148.89,9.16,Poor,9.31,Poor,0,505,0
2,2011,7,29,111705.62,1061058.39,543.51,2148.89,10.03,Poor,10.12,Poor,0,505,0
2,2011,7,30,113793.2,1088755.9,606.2,2148.89,10.05,Poor,10.2,Poor,0,505,0
2,2011,8,31,117095.13,1132273.73,708.87,2148.89,12.99,Poor,13.01,Poor,0,505,0
2,2011,8,32,113456.81,1094932.7,657.7,2148.89,11.29,Poor,11.61,Poor,0,505,0
2,2011,8,33,113232.32,1088705.86,371.4,2148.89,11.88,Poor,12.03,Poor,0,505,0
2,2011,8,34,115325.52,1098821.88,646.39,2148.89,12.22,Poor,12.38,Poor,0,505,0
2,2011,8,35,118221.77,1150685.54,627.88,2148.89,12.69,Poor,12.9,Poor,0,505,0
2,2011,9,36,111997.87,1061471.73,468.01,2148.89,13.9,Poor,14.1,Poor,0,505,0
2,2011,9,37,119014.78,1153473.19,589.13,2148.89,13.7,Poor,14.02,Poor,0,505,0
2,2011,9,38,123053.73,1269982.22,561.03,2148.89,15.92,Poor,16.11,Moderate,0,505,0
2,2011,9,39,115225.15,1126347.44,452.54,2148.89,15.57,Poor,15.82,Poor,0,505,0
2,2011,10,40,117853.75,1200826.11,480.14,2148.89,16.16,Moderate,16.24,Moderate,0,505,0
2,2011,10,41,124147.03,1361735.46,462.62,2148.89,17.25,Moderate,17.47,Moderate,0,505,0
2,2011,10,42,122899.22,1328381.16,485.76,2148.89,18.91,Moderate,19.15,Optimum,0,505,0
2,2011,10,43,128181.22,1451241.45,564.75,2148.89,20.95,Optimum,21.18,Optimum,0,505,0
2,2011,10,44,131720.11,1505056.8,581.62,2148.89,20.55,Optimum,20.83,Optimum,0,505,0
2,2011,11,45,147946.53,1545468.7,422.89,2578.43,22.43,Optimum,22.7,Optimum,0,505,0
2,2011,11,46,158807.53,1811358.59,593.92,2578.43,23.1,Moderate,23.41,Moderate,0,505,0
2,2011,11,47,165458.55,1879330.51,533.92,2578.43,22.39,Optimum,22.59,Optimum,0,505,0
2,2011,11,48,167999.02,2001889.42,759.48,2578.43,23.4,Moderate,23.52,Moderate,0,505,0
2,2011,12,49,156975.02,1756554.6,518.3,2578.43,23.22,Moderate,23.56,Moderate,0,505,0
2,2011,12,50,154660.24,1703069.96,555.62,2578.43,24,Moderate,24.32,Moderate,0,505,0
2,2011,12,51,154085.26,1701068.49,539.97,2578.43,24.8,Moderate,25.07,Moderate,0,505,0
2,2011,12,52,167891.86,1933877.38,645.99,2578.43,25.11,Moderate,25.32,Moderate,0,505,0
2,2012,1,1,160101.07,1828542.86,503.98,2578.43,26.09,Moderate,26.32,Moderate,0,505,0
2,2012,1,2,151864.92,1658655.26,503.8,2578.43,24.5,Moderate,24.95,Moderate,0,505,0
2,2012,1,3,139763.27,1575714.62,486.8,2578.43,25.68,Moderate,25.98,Moderate,0,505,0
2,2012,1,4,139231.28,1410442,278.45,2578.43,25.42,Moderate,25.78,Moderate,0,505,0
2,2012,1,5,151962.99,1640317.58,403.34,2578.43,24.8,Moderate,24.94,Moderate,0,505,0
2,2012,2,6,161188.51,1821373.24,568.95,2578.43,24.27,Moderate,24.35,Moderate,0,505,0
2,2012,2,7,156617.89,1776265.07,508.58,2578.43,24.37,Moderate,24.57,Moderate,0,505,0
2,2012,2,8,145230.1,1493464.42,302.28,2578.43,23.88,Moderate,24.11,Moderate,0,505,0
2,2012,2,9,156291.67,1640637.52,,2578.43,23.16,Moderate,23.32,Moderate,0,505,0
2,2012,3,10,348212.17,5847188.65,5298.11,2578.43,22.02,Optimum,21.92,Optimum,71,434,1
