zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_low_no,aggregation_switch
3,2008,11,48,23825.52,529492.09,648.49,,22.02,Optimum,22.25,Optimum,0,8,0
3,2008,12,49,30103.65,663952.52,819.37,,23.31,Moderate,23.4,Moderate,0,8,0
3,2008,12,50,28063.11,566379.95,763.83,,23.12,Moderate,23.31,Moderate,0,8,0
3,2008,12,51,24414.09,491141.81,664.51,,22.46,Optimum,22.6,Optimum,0,8,0
3,2008,12,52,27898.89,563065.44,759.36,,25.1,Moderate,25.04,Moderate,0,8,0
4,2008,12,1,78505.9,584448.68,0,1751.19,27.8,Moderate,27.69,Moderate,0,241,0
4,2008,1,2,79967.57,612404.4,0,1751.19,28.27,Poor,28.17,Poor,0,241,0
4,2008,1,3,82852.41,664623.28,0,1751.19,27.24,Moderate,26.8,Moderate,0,241,0
4,2008,1,4,83366.07,672741.98,0,1751.19,25.71,Moderate,25.29,Moderate,0,241,0
4,2008,1,5,83787.48,681246.99,11.47,1751.19,27.08,Moderate,26.91,Moderate,0,241,0
4,2008,2,6,83366.07,672741.98,0,1751.19,25.17,Moderate,24.89,Moderate,0,241,0
4,2008,2,7,83366.07,672741.98,0,1751.19,24.07,Moderate,23.79,Moderate,0,241,0
4,2008,2,8,83366.07,672741.98,0,1751.19,25.08,Moderate,24.96,Moderate,0,241,0
4,2008,2,9,83366.07,672741.98,0,1751.19,22.71,Optimum,22.35,Optimum,0,241,0
4,2008,3,10,67991.2,540915.66,0,1459.76,23.36,Moderate,23.13,Moderate,0,241,0
4,2008,3,11,66849.1,516256.51,0,1459.76,26.24,Moderate,26.27,Moderate,0,241,0
4,2008,3,12,67991.2,540915.66,0,1459.76,25.83,Moderate,25.8,Moderate,0,241,0
4,2008,3,13,62696.41,475110.15,1.4,1459.76,20.83,Optimum,20.47,Optimum,0,241,0
4,2008,3,14,66893.78,524417.25,0,1459.76,17.93,Moderate,17.56,Moderate,0,241,0
4,2008,4,15,69494.49,560819.95,0,1459.76,18.62,Moderate,18.41,Moderate,0,241,0
4,2008,4,16,67991.2,540915.66,0,1459.76,17.74,Moderate,17.47,Moderate,0,241,0
4,2008,4,17,67584.6,532136.71,0,1459.76,16.99,Moderate,16.74,Moderate,0,241,0
4,2008,4,18,62328.34,446910.18,0,1459.76,14.09,Poor,13.75,Poor,0,241,0
4,2008,5,19,11881.07,83169.6,0,292.3,14.11,Poor,13.89,Poor,0,241,0
4,2008,5,20,12319.11,86620.91,25.71,292.3,14.13,Poor,13.86,Poor,0,241,0
4,2008,5,21,12350.22,88368.4,0,292.3,13.23,Poor,12.96,Poor,0,241,0
4,2008,5,22,13814.94,100230.3,31.43,292.3,13.46,Poor,13.17,Poor,0,241,0
4,2008,6,23,63780.77,464504.23,0.7,1459.76,13.23,Poor,12.95,Poor,0,241,0
4,2008,6,24,64305.91,469037.18,16.47,1459.76,12.98,Poor,12.72,Poor,0,241,0
4,2008,6,25,63787.43,464599.73,0.9,1459.76,11.86,Poor,11.63,Poor,0,241,0
4,2008,6,26,63757.46,464343.23,0,1459.76,11.04,Poor,10.87,Poor,0,241,0
4,2008,6,27,63757.46,464343.23,0,1459.76,11.01,Poor,10.9,Poor,0,241,0
4,2008,7,28,63757.46,464343.23,0,1459.76,10.15,Poor,9.98,Poor,0,241,0
4,2008,7,29,62328.34,446910.18,0,1459.76,10.55,Poor,10.46,Poor,0,241,0
4,2008,7,30,63757.46,464343.23,0,1459.76,9.85,Poor,9.72,Poor,0,241,0
4,2008,7,31,62328.34,446910.18,0,1459.76,10.01,Poor,9.87,Poor,0,241,0
4,2008,8,32,67258.96,494929.26,105.15,1459.76,10.4,Poor,10.32,Poor,0,241,0
4,2008,8,33,62328.34,446910.18,0,1459.76,9.46,Poor,9.36,Poor,0,241,0
4,2008,8,34,62328.34,446910.18,0,1459.76,10.29,Poor,10.21,Poor,0,241,0
4,2008,8,35,63757.46,464343.23,0,1459.76,10.85,Poor,10.75,Poor,0,241,0
4,2008,9,36,62328.34,446910.18,0,1459.76,12.78,Poor,12.69,Poor,0,241,0
4,2008,9,37,62328.34,446910.18,0,1459.76,13.75,Poor,13.68,Poor,0,241,0
4,2008,9,38,64874.38,488458.98,0,1459.76,15.65,Poor,15.58,Poor,0,241,0
4,2008,9,39,72853.73,623205.18,102.5,1459.76,16.66,Moderate,16.54,Moderate,0,241,0
4,2008,9,40,59935.27,441134.06,0,1459.76,17.98,Moderate,17.87,Moderate,0,241,0
4,2008,10,41,61018.91,451182.16,0,1459.76,17.12,Moderate,16.85,Moderate,0,241,0
4,2008,10,42,62644.97,474584.85,0,1459.76,19.26,Optimum,19.18,Optimum,0,241,0
4,2008,10,43,62644.97,474584.85,0,1459.76,19.68,Optimum,19.55,Optimum,0,241,0
4,2008,10,44,62644.97,474584.85,0,1459.76,21.92,Optimum,21.83,Optimum,0,241,0
4,2008,11,45,75151.42,569320.13,0,1751.19,21.33,Optimum,21.13,Optimum,0,241,0
4,2008,11,46,75151.42,569320.13,0,1751.19,22.76,Optimum,22.62,Optimum,0,241,0
4,2008,11,47,75151.42,569320.13,0,1751.19,21.56,Optimum,21.22,Optimum,0,241,0
4,2008,11,48,75151.42,569320.13,0,1751.19,22.14,Optimum,21.87,Optimum,0,241,0
4,2008,12,49,80734.49,639610.63,0,1751.19,23.22,Moderate,22.95,Optimum,0,241,0
4,2008,12,50,83366.07,672741.98,0,1751.19,23.8,Moderate,23.36,Moderate,0,241,0
4,2008,12,51,83366.07,672741.98,0,1751.19,23.01,Moderate,22.5,Optimum,0,241,0
4,2008,12,52,83366.07,672741.98,0,1751.19,25.45,Moderate,25.19,Moderate,0,241,0
5,2008,12,1,45788.13,795825.34,1205.08,522.08,23.95,Moderate,23.43,Moderate,0,16,0
5,2008,1,2,43207.41,721458.85,1139.17,522.08,25.82,Moderate,25.12,Moderate,0,16,0
5,2008,1,3,33288.01,549582.09,841.29,522.08,24.12,Moderate,23.59,Moderate,0,16,0
5,2008,1,4,50108.5,841036.33,1346.41,522.08,21.11,Optimum,21.19,Optimum,0,16,0
5,2008,1,5,32388.86,540146.08,819.38,522.08,24.6,Moderate,24.02,Moderate,0,16,0
5,2008,2,6,22594.11,391810.86,512.2,522.08,22.1,Optimum,21.97,Optimum,0,16,0
5,2008,2,7,45609.49,746960.38,1154.74,522.08,20.41,Optimum,20.59,Optimum,0,16,0
5,2008,2,8,43998.24,741305.59,1168.01,522.08,21.52,Optimum,21.3,Optimum,0,16,0
5,2008,2,9,39523,694887.05,1057.43,522.08,20.16,Optimum,20.21,Optimum,0,16,0
5,2008,3,10,42236.92,703294.35,1120.12,435.09,20.38,Optimum,20.34,Optimum,0,16,0
5,2008,3,11,40504.9,679166.33,1084.4,435.09,23.3,Moderate,22.54,Optimum,0,16,0
5,2008,3,12,18180.75,292916.31,419.58,435.09,22.16,Optimum,21.66,Optimum,0,16,0
5,2008,3,13,33212.06,541623.42,825.41,435.09,18.21,Moderate,18.64,Moderate,0,16,0
5,2008,3,14,34966.92,540490.79,864.67,435.09,14.93,Poor,15.96,Poor,0,16,0
5,2008,4,15,34255.94,538850.24,857.76,435.09,15.89,Poor,16.13,Moderate,0,16,0
5,2008,4,16,30798.78,471974.12,750.78,435.09,15.32,Poor,15.43,Poor,0,16,0
5,2008,4,17,15042.89,102628.96,277.63,435.09,15,Poor,14.79,Poor,0,16,0
5,2008,4,18,47700.51,328450.98,1244.29,435.09,12.1,Poor,12.73,Poor,0,16,0
5,2008,5,19,29835.35,205815.72,861.13,87.03,11.97,Poor,12.43,Poor,0,16,0
5,2008,5,20,26662.4,187663.82,770.99,87.03,12.62,Poor,12.52,Poor,0,16,0
5,2008,5,21,35506.21,248747.22,1036.57,87.03,11.04,Poor,11.31,Poor,0,16,0
5,2008,5,22,35323.22,244341.04,1026.78,87.03,11.25,Poor,11.24,Poor,0,16,0
5,2008,6,23,33596.32,230775.76,834.79,435.09,12.08,Poor,11.48,Poor,0,16,0
5,2008,6,24,35824.06,268603.3,903.21,435.09,11.31,Poor,10.85,Poor,0,16,0
5,2008,6,25,29244.74,223349.28,695.39,435.09,10.39,Poor,10.27,Poor,0,16,0
5,2008,6,26,37146.49,277925.98,932.68,435.09,9.03,Poor,9.3,Poor,0,16,0
5,2008,6,27,27452.57,210724.86,654.92,435.09,8.67,Poor,8.83,Poor,0,16,0
5,2008,7,28,32324.61,251730.87,740.72,435.09,7.79,Poor,8.13,Poor,0,16,0
5,2008,7,29,33738.42,260813.89,820.19,435.09,7.97,Poor,8.13,Poor,0,16,0
5,2008,7,30,43508.5,336754.97,1110.39,435.09,7.45,Poor,7.71,Poor,0,16,0
5,2008,7,31,28069.76,221660.99,649.96,435.09,7.56,Poor,7.63,Poor,0,16,0
5,2008,8,32,7658.63,81365.27,0,435.09,7.76,Poor,7.57,Poor,0,16,0
5,2008,8,33,30994.27,242542.37,700.77,435.09,7.7,Poor,7.49,Poor,0,16,0
5,2008,8,34,35583.01,274236.37,838.57,435.09,7.97,Poor,7.65,Poor,0,16,0
5,2008,8,35,38848.9,290784.32,924.11,435.09,9.21,Poor,8.78,Poor,0,16,0
5,2008,9,36,32926.57,251056.97,737.79,435.09,10.58,Poor,9.88,Poor,0,16,0
5,2008,9,37,35749.01,269373.62,831.02,435.09,11.03,Poor,10.58,Poor,0,16,0
5,2008,9,38,32707.79,249545.87,731.22,435.09,13.18,Poor,12.82,Poor,0,16,0
5,2008,9,39,39706.45,297884.97,941.39,435.09,13.88,Poor,13.82,Poor,0,16,0
5,2008,9,40,27307.53,212246.77,569.05,435.09,15.56,Poor,15.43,Poor,0,16,0
5,2008,10,41,27320.51,413995.49,569.44,435.09,15.63,Poor,15.7,Poor,0,16,0
5,2008,10,42,34049.67,586813.95,825.77,435.09,17.14,Moderate,16.98,Moderate,0,16,0
5,2008,10,43,28548.43,487203.93,664.13,435.09,16.6,Moderate,16.73,Moderate,0,16,0
5,2008,10,44,32003.25,555396.28,789.57,435.09,19.3,Optimum,18.69,Moderate,0,16,0
5,2008,11,45,30239.43,532068.11,721.87,522.08,18.28,Moderate,17.93,Moderate,0,16,0
5,2008,11,46,24072.13,427164.82,593.44,522.08,20.32,Optimum,19.96,Optimum,0,16,0
5,2008,11,47,30451.67,521982.12,682.66,522.08,19.61,Optimum,19.12,Optimum,0,16,0
5,2008,11,48,20167.63,348885.35,373.83,522.08,20.43,Optimum,19.07,Optimum,0,16,0
5,2008,12,49,37746.37,661717.2,901.72,522.08,21.43,Optimum,20.31,Optimum,0,16,0
5,2008,12,50,31053.4,532408.51,700.73,522.08,21.84,Optimum,21.09,Optimum,0,16,0
5,2008,12,51,37764.68,648697.09,902.27,522.08,21.49,Optimum,20.55,Optimum,0,16,0
5,2008,12,52,33228.22,570092.38,766.04,522.08,22.52,Optimum,22,Optimum,0,16,0
6,2008,12,1,0,0,0,,28.3,Poor,28.22,Poor,0,3,0
6,2008,1,2,0,0,0,,28.61,Poor,28.8,Poor,0,3,0
6,2008,1,3,0,0,0,,27.09,Moderate,27.75,Moderate,0,3,0
6,2008,1,4,0,0,0,,26.99,Moderate,26.72,Moderate,0,3,0
6,2008,1,5,0,0,0,,28.06,Poor,27.86,Moderate,0,3,0
6,2008,2,6,0,0,0,,26.17,Moderate,26.06,Moderate,0,3,0
6,2008,2,7,0,0,0,,25.41,Moderate,24.88,Moderate,0,3,0
6,2008,2,8,0,0,0,,25.86,Moderate,25.54,Moderate,0,3,0
6,2008,2,9,0,0,0,,24.08,Moderate,23.86,Moderate,0,3,0
6,2008,3,10,0,0,0,,25.06,Moderate,24.49,Moderate,0,3,0
6,2008,3,11,0,0,0,,27.11,Moderate,26.88,Moderate,0,3,0
6,2008,3,12,0,0,0,,25.68,Moderate,26.29,Moderate,0,3,0
6,2008,3,13,0,0,0,,23.06,Moderate,23.08,Moderate,0,3,0
6,2008,3,14,0,0,0,,20.44,Optimum,19.95,Optimum,0,3,0
6,2008,4,15,0,0,0,,20.16,Optimum,19.69,Optimum,0,3,0
6,2008,4,16,0,0,0,,19.23,Optimum,18.97,Moderate,0,3,0
6,2008,4,17,0,0,0,,18.55,Moderate,18.29,Moderate,0,3,0
6,2008,4,18,757.24,6480.9,22.74,,16.6,Moderate,16.07,Moderate,0,3,0
6,2008,5,19,0,0,0,,15.88,Poor,15.38,Poor,0,3,0
6,2008,5,20,0,0,0,,15.34,Poor,15.16,Poor,0,3,0
6,2008,5,21,5301.36,45372,159.2,,14.04,Poor,14.04,Poor,0,3,0
6,2008,5,22,0,0,0,,14.2,Poor,14.32,Poor,0,3,0
6,2008,6,23,0,0,0,,13.37,Poor,13.7,Poor,0,3,0
6,2008,6,24,0,0,0,,12.86,Poor,13.31,Poor,0,3,0
6,2008,6,25,0,0,0,,12.01,Poor,12.33,Poor,0,3,0
6,2008,6,26,0,0,0,,10.85,Poor,11.19,Poor,0,3,0
6,2008,6,27,0,0,0,,10.21,Poor,10.65,Poor,0,3,0
6,2008,7,28,526.47,4505.85,15.81,,9.4,Poor,9.85,Poor,0,3,0
6,2008,7,29,424.91,3636.6,12.76,,9.2,Poor,9.7,Poor,0,3,0
6,2008,7,30,0,0,0,,9.03,Poor,9.39,Poor,0,3,0
6,2008,7,31,0,0,0,,9.29,Poor,9.56,Poor,0,3,0
6,2008,8,32,756.91,6478.05,22.73,,9.46,Poor,9.76,Poor,0,3,0
6,2008,8,33,0,0,0,,9.14,Poor,9.19,Poor,0,3,0
6,2008,8,34,0,0,0,,10,Poor,9.97,Poor,0,3,0
6,2008,8,35,0,0,0,,11.06,Poor,10.87,Poor,0,3,0
6,2008,9,36,0,0,0,,13.04,Poor,12.83,Poor,0,3,0
6,2008,9,37,0,0,0,,14.26,Poor,13.98,Poor,0,3,0
6,2008,9,38,0,0,0,,16.01,Moderate,15.89,Poor,0,3,0
6,2008,9,39,835.84,16869.13,22.75,,17.58,Moderate,17.32,Moderate,0,3,0
6,2008,9,40,0,0,0,,19.57,Optimum,19.15,Optimum,0,3,0
6,2008,10,41,0,0,0,,19.96,Optimum,19.3,Optimum,0,3,0
6,2008,10,42,0,0,0,,21.53,Optimum,20.74,Optimum,0,3,0
6,2008,10,43,0,0,0,,21.08,Optimum,20.69,Optimum,0,3,0
6,2008,10,44,0,0,0,,22.14,Optimum,22.09,Optimum,0,3,0
6,2008,11,45,0,0,0,,21.83,Optimum,21.86,Optimum,0,3,0
6,2008,11,46,0,0,0,,22.95,Optimum,22.84,Optimum,0,3,0
6,2008,11,47,0,0,0,,21.14,Optimum,21.43,Optimum,0,3,0
6,2008,11,48,0,0,0,,21.79,Optimum,21.58,Optimum,0,3,0
6,2008,12,49,0,0,0,,22.91,Optimum,22.75,Optimum,0,3,0
6,2008,12,50,0,0,0,,22.84,Optimum,23.05,Moderate,0,3,0
6,2008,12,51,0,0,0,,22.22,Optimum,22.09,Optimum,0,3,0
6,2008,12,52,0,0,0,,24.28,Moderate,24.18,Moderate,0,3,0
7,2008,12,1,6693.55,42988.38,0,193.42,21.59,Optimum,26.18,Moderate,0,82,0
7,2008,1,2,6340.29,38695.19,0,193.42,23.45,Moderate,28.36,Poor,0,82,0
7,2008,1,3,6340.29,38695.19,0,193.42,23.04,Moderate,27.83,Moderate,0,82,0
7,2008,1,4,6857.74,44587.34,0,193.42,20.12,Optimum,24.23,Moderate,0,82,0
7,2008,1,5,6592.95,42734.94,0,193.42,22.03,Optimum,26.62,Moderate,0,82,0
7,2008,2,6,7063.24,47433.26,0,193.42,19.46,Optimum,23.42,Moderate,0,82,0
7,2008,2,7,7692.11,57691.01,22.71,193.42,18.48,Moderate,22.17,Optimum,0,82,0
7,2008,2,8,6857.74,44587.34,0,193.42,19.44,Optimum,23.45,Moderate,0,82,0
7,2008,2,9,6857.74,44587.34,0,193.42,18.13,Moderate,21.94,Optimum,0,82,0
7,2008,3,10,5715.04,37158.18,0,161.19,18.85,Moderate,22.81,Optimum,0,82,0
7,2008,3,11,5715.04,37158.18,0,161.19,21.35,Optimum,25.76,Moderate,0,82,0
7,2008,3,12,5715.04,37158.18,0,161.19,21.15,Optimum,25.52,Moderate,0,82,0
7,2008,3,13,6409.79,48069.25,18.91,161.19,16.82,Moderate,20.41,Optimum,0,82,0
7,2008,3,14,4924.5,34011.63,0,161.19,13.51,Poor,16.34,Moderate,0,82,0
7,2008,4,15,5715.04,37158.18,0,161.19,14.44,Poor,17.49,Moderate,0,82,0
7,2008,4,16,5010.26,35382.78,0,161.19,14.3,Poor,17.35,Moderate,0,82,0
7,2008,4,17,4924.5,34011.63,0,161.19,13.93,Poor,16.92,Moderate,0,82,0
7,2008,4,18,5318.94,44896.61,49.12,161.19,10.99,Poor,13.31,Poor,0,82,0
7,2008,5,19,916.21,6097.46,0,32.25,10.37,Poor,12.59,Poor,0,82,0
7,2008,5,20,1672.12,11318.46,22.7,32.25,11.1,Poor,13.5,Poor,0,82,0
7,2008,5,21,993.13,6755.81,2.31,32.25,9.94,Poor,12.09,Poor,0,82,0
7,2008,5,22,916.21,6097.46,0,32.25,10.64,Poor,12.9,Poor,0,82,0
7,2008,6,23,4579,30472.4,0,161.19,11.02,Poor,13.38,Poor,0,82,0
7,2008,6,24,5604.98,44833.22,30.81,161.19,10.5,Poor,12.94,Poor,0,82,0
7,2008,6,25,4579,30472.4,0,161.19,9.19,Poor,11.25,Poor,0,82,0
7,2008,6,26,4579,30472.4,0,161.19,7.83,Poor,9.54,Poor,0,82,0
7,2008,6,27,4579,30472.4,0,161.19,7.8,Poor,9.48,Poor,0,82,0
7,2008,7,28,4743.47,32639.9,0.05,161.19,7.38,Poor,8.9,Poor,0,82,0
7,2008,7,29,4579,30472.4,0,161.19,7.38,Poor,8.9,Poor,0,82,0
7,2008,7,30,8180.13,63657.85,22.75,161.19,7.46,Poor,8.94,Poor,0,82,0
7,2008,7,31,17303.26,118357.7,382.11,161.19,7.12,Poor,8.6,Poor,0,82,0
7,2008,8,32,4579,30472.4,0,161.19,7.4,Poor,8.97,Poor,0,82,0
7,2008,8,33,4087.88,30472.4,0,161.19,6.3,Poor,7.63,Poor,0,82,0
7,2008,8,34,4087.88,30472.4,0,161.19,6.72,Poor,8.18,Poor,0,82,0
7,2008,8,35,4579,30472.4,0,161.19,7.42,Poor,9.02,Poor,0,82,0
7,2008,9,36,4579,30472.4,0,161.19,9.42,Poor,11.39,Poor,0,82,0
7,2008,9,37,4579,30472.4,0,161.19,9.77,Poor,11.82,Poor,0,82,0
7,2008,9,38,4579,30472.4,0,161.19,11.87,Poor,14.38,Poor,0,82,0
7,2008,9,39,6297.87,56650.65,43.06,161.19,12.24,Poor,14.78,Poor,0,82,0
7,2008,9,40,7394.59,59433.34,0,161.19,13.49,Poor,16.24,Moderate,0,82,0
7,2008,10,41,4715.85,31805.03,0,161.19,12.53,Poor,15.04,Poor,0,82,0
7,2008,10,42,5181.51,37754.38,0,161.19,14.29,Poor,17.23,Moderate,0,82,0
7,2008,10,43,5010.26,35382.78,0,161.19,14.76,Poor,17.8,Moderate,0,82,0
7,2008,10,44,5715.04,37158.18,0,161.19,17.61,Moderate,21.18,Optimum,0,82,0
7,2008,11,45,6857.74,44587.34,0,193.42,16.93,Moderate,20.41,Optimum,0,82,0
7,2008,11,46,6857.74,44587.34,0,193.42,18.02,Moderate,21.77,Optimum,0,82,0
7,2008,11,47,6857.74,44587.34,0,193.42,17.58,Moderate,21.22,Optimum,0,82,0
7,2008,11,48,7476.13,57546.29,45.47,193.42,16.76,Moderate,20.15,Optimum,0,82,0
7,2008,12,49,7167,51068.24,22.74,193.42,18.2,Moderate,21.9,Optimum,0,82,0
7,2008,12,50,6857.74,44587.34,0,193.42,19.07,Optimum,22.98,Optimum,0,82,0
7,2008,12,51,8526.1,70788.91,45.41,193.42,17.59,Moderate,20.99,Optimum,0,82,0
7,2008,12,52,6857.74,44587.34,0,193.42,19.9,Optimum,23.97,Moderate,0,82,0
8,2008,12,1,50032.05,505651.72,0,890.25,27.23,Moderate,27.28,Moderate,0,195,0
8,2008,1,2,48680.55,476471.52,0,890.25,27.56,Moderate,27.88,Moderate,0,195,0
8,2008,1,3,50032.05,505651.72,0,890.25,26.97,Moderate,27.29,Moderate,0,195,0
8,2008,1,4,51347.71,532204.84,35.81,890.25,26.56,Moderate,26.42,Moderate,0,195,0
8,2008,1,5,50032.05,505651.72,0,890.25,27.31,Moderate,27.38,Moderate,0,195,0
8,2008,2,6,38685.12,348508.97,0,890.25,25.37,Moderate,25.51,Moderate,0,195,0
8,2008,2,7,39912.35,366721.72,5.23,890.25,24.27,Moderate,24.75,Moderate,0,195,0
8,2008,2,8,50450.52,514097.41,11.39,890.25,25.44,Moderate,25.41,Moderate,0,195,0
8,2008,2,9,32707.79,273254.77,0,890.25,23.04,Moderate,23.11,Moderate,0,195,0
8,2008,3,10,22369.69,72957.15,0,741.92,23.36,Moderate,23.39,Moderate,0,195,0
8,2008,3,11,22369.69,72957.15,0,741.92,26.92,Moderate,26.64,Moderate,0,195,0
8,2008,3,12,27829.94,247980.54,38.05,741.92,27.29,Moderate,26.75,Moderate,0,195,0
8,2008,3,13,32357.65,292823.64,3.21,741.92,21.45,Optimum,21.28,Optimum,0,195,0
8,2008,3,14,27288.31,228105.62,0,741.92,18.11,Moderate,18.27,Moderate,0,195,0
8,2008,4,15,27288.31,228105.62,0,741.92,18.69,Moderate,18.83,Moderate,0,195,0
8,2008,4,16,27288.31,228105.62,0,741.92,18.14,Moderate,18.12,Moderate,0,195,0
8,2008,4,17,27288.31,228105.62,0,741.92,17.43,Moderate,17.31,Moderate,0,195,0
8,2008,4,18,29441.76,249845.7,0,741.92,14.68,Poor,14.71,Poor,0,195,0
8,2008,5,19,4948.26,39547.5,0,148.43,14.49,Poor,14.49,Poor,0,195,0
8,2008,5,20,15902.3,242038.21,328.95,148.43,14.51,Poor,14.54,Poor,0,195,0
8,2008,5,21,5890.1,49984.05,0,148.43,13.65,Poor,13.59,Poor,0,195,0
8,2008,5,22,5890.1,49984.05,0,148.43,13.85,Poor,13.81,Poor,0,195,0
8,2008,6,23,29442.43,249851.4,0.02,741.92,13.21,Poor,13.28,Poor,0,195,0
8,2008,6,24,33407.2,287625.2,94.46,741.92,12.68,Poor,12.62,Poor,0,195,0
8,2008,6,25,38431.45,368898.55,0,741.92,11.5,Poor,11.53,Poor,0,195,0
8,2008,6,26,30261.68,260704.1,0,741.92,10.91,Poor,10.88,Poor,0,195,0
8,2008,6,27,30261.68,260704.1,0,741.92,11.02,Poor,11.01,Poor,0,195,0
8,2008,7,28,31783.49,273728.6,45.7,741.92,10.29,Poor,10.25,Poor,0,195,0
8,2008,7,29,30261.68,260704.1,0,741.92,10.75,Poor,10.66,Poor,0,195,0
8,2008,7,30,38431.45,368898.55,0,741.92,10.16,Poor,10.11,Poor,0,195,0
8,2008,7,31,30542.07,262640.7,8.42,741.92,10.45,Poor,10.37,Poor,0,195,0
8,2008,8,32,41991.61,363079.36,352.25,741.92,10.87,Poor,10.75,Poor,0,195,0
8,2008,8,33,24734.62,197685.5,0,741.92,10.02,Poor,9.91,Poor,0,195,0
8,2008,8,34,26840.18,215706.05,63.23,741.92,10.82,Poor,10.78,Poor,0,195,0
8,2008,8,35,24734.62,197685.5,0,741.92,11.13,Poor,11.17,Poor,0,195,0
8,2008,9,36,25922.1,207848.6,35.66,741.92,13.07,Poor,13.12,Poor,0,195,0
8,2008,9,37,24734.62,197685.5,0,741.92,14.02,Poor,14.07,Poor,0,195,0
8,2008,9,38,26741.06,223252.02,1.24,741.92,16.15,Moderate,16.12,Moderate,0,195,0
8,2008,9,39,97570.79,1614093.13,1778.2,741.92,16.99,Moderate,17.02,Moderate,0,195,0
8,2008,9,40,32239.71,290443.42,0,741.92,18.51,Moderate,18.47,Moderate,0,195,0
8,2008,10,41,33618.56,318271.92,37.53,741.92,17.45,Moderate,17.66,Moderate,0,195,0
8,2008,10,42,32239.71,290443.42,0,741.92,19.49,Optimum,19.61,Optimum,0,195,0
8,2008,10,43,27351.25,135674.7,0,741.92,20.12,Optimum,20.16,Optimum,0,195,0
8,2008,10,44,32239.71,290443.42,0,741.92,22.39,Optimum,22.31,Optimum,0,195,0
8,2008,11,45,39720.2,362843.67,0,890.25,21.96,Optimum,21.94,Optimum,0,195,0
8,2008,11,46,38685.12,348508.97,0,890.25,23.21,Moderate,23.26,Moderate,0,195,0
8,2008,11,47,50032.05,505651.72,0,890.25,22.61,Optimum,22.75,Optimum,0,195,0
8,2008,11,48,50032.05,505651.72,0,890.25,23.3,Moderate,23.6,Moderate,0,195,0
8,2008,12,49,39720.2,362843.67,0,890.25,24.32,Moderate,24.52,Moderate,0,195,0
8,2008,12,50,50032.05,505651.72,0,890.25,24.79,Moderate,24.96,Moderate,0,195,0
8,2008,12,51,39525.73,365474.49,22.88,890.25,23.77,Moderate,24.23,Moderate,0,195,0
8,2008,12,52,39720.2,362843.67,0,890.25,26.02,Moderate,26.26,Moderate,0,195,0
1,2009,12,1,27379.96,306407.58,0,936.22,21.98,Optimum,24.4,Moderate,0,140,0
1,2009,1,2,28465.78,313821.52,0,936.22,23.38,Moderate,25.7,Moderate,0,140,0
1,2009,1,3,27796.07,311441.8,0,936.22,24.13,Moderate,26.63,Moderate,0,140,0
1,2009,1,4,27796.07,316747.3,0,936.22,24.62,Moderate,27.26,Moderate,0,140,0
1,2009,1,5,26861.19,311441.8,0,936.22,25.79,Moderate,28.68,Poor,0,140,0
1,2009,2,6,27293.49,319569.28,0,936.22,26.89,Moderate,29.98,Poor,0,140,0
1,2009,2,7,28214.08,303536.98,0,936.22,23.19,Moderate,26.37,Moderate,0,140,0
1,2009,2,8,28883.79,307817.77,0,936.22,21.52,Optimum,23.46,Moderate,0,140,0
1,2009,2,9,28424.41,312834.99,3.09,936.22,22.75,Optimum,24.83,Moderate,0,140,0
1,2009,3,10,28465.78,313821.52,0,936.22,20.45,Optimum,22.9,Optimum,0,140,0
1,2009,3,11,28465.78,313821.52,0,936.22,20.95,Optimum,22.92,Optimum,0,140,0
1,2009,3,12,28889.23,305814.04,0,936.22,19.14,Optimum,21.03,Optimum,0,140,0
1,2009,3,13,28804.87,304152.42,1.92,936.22,22.02,Optimum,24,Moderate,0,140,0
1,2009,3,14,28734.33,303044.58,0,936.22,20.8,Optimum,23.14,Moderate,0,140,0
1,2009,4,15,28789.81,297551.89,1.51,936.22,17.4,Moderate,19.45,Optimum,0,140,0
1,2009,4,16,27985.28,285830.79,0,936.22,16.4,Moderate,17.92,Moderate,0,140,0
1,2009,4,17,27192.48,267969.21,0,936.22,15.28,Poor,16.69,Moderate,0,140,0
1,2009,4,18,26245.83,242351.66,0,936.22,12.18,Poor,13.35,Poor,0,140,0
1,2009,5,19,26245.83,242351.66,0,936.22,12.51,Poor,13.2,Poor,0,140,0
1,2009,5,20,25822.38,248730.5,0,936.22,12.1,Poor,13.07,Poor,0,140,0
1,2009,5,21,25822.38,248730.5,0,936.22,13.83,Poor,14.56,Poor,0,140,0
1,2009,5,22,26118.1,250936.68,0,936.22,13.07,Poor,14.59,Poor,0,140,0
1,2009,6,23,26118.1,250936.68,0,936.22,11.77,Poor,12.23,Poor,0,140,0
1,2009,6,24,26118.1,250936.68,0,936.22,9.11,Poor,9.65,Poor,0,140,0
1,2009,6,25,26132.83,250714.84,0,936.22,9.93,Poor,10.06,Poor,0,140,0
1,2009,6,26,26227.18,251964.34,0,936.22,10.58,Poor,10.93,Poor,0,140,0
1,2009,6,27,24876.36,236198.64,0,936.22,10.54,Poor,10.98,Poor,0,140,0
1,2009,7,28,24876.36,236198.64,0,936.22,8.88,Poor,9.38,Poor,0,140,0
